pl_name,rastr,decstr,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2014-BLG-1722L c,17h55m00.57s,-31d28m08.6s,83.30000000,86.60000000,-51.30000000,0,0.26200000,0.27200000,-0.16100000,0,2.70000000,1.10000000,-1.00000000,0,0.39000000,0.36000000,-0.24000000,0,6380.00000000,1290.00000000,-1930.00000000,0,,,,,2456900.21900000,0.01200000,-0.01100000,0,-0.13100000,0.00400000,-0.00300000,0,23.90900000,0.80100000,-0.58200000,0,6.00000000,5.00000000,-4.00000000,0,1.36800000,0.04400000,-0.04400000,0,7.09800000,1.83600000,-1.85500000,0,2.20900000,0.03600000,-0.03600000,0,18.88000000,0.04000000,-0.04000000,0,,,,,,,,,,,,,0,<a refstr=SUZUKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..263S/abstract target=ref>Suzuki et al. 2018</a>
OGLE-2018-BLG-0677L b,17h55m00.27s,-32d00m59.51s,3.96000000,5.88000000,-2.66000000,0,0.01250000,0.01850000,-0.00840000,0,0.63000000,0.20000000,-0.17000000,0,0.12000000,0.14000000,-0.08000000,0,7580.00000000,1150.00000000,-1350.00000000,0,8370.00000000,1060.00000000,-1070.00000000,0,2458229.54400000,0.00200000,-0.00200000,0,0.10200000,0.00300000,-0.00300000,0,4.94000000,0.11000000,-0.11000000,0,12.09000000,0.13000000,-5.45000000,0,0.91200000,0.00200000,-0.05400000,0,0.78520000,0.55150000,-0.14860000,0,-1.98000000,0.01000000,-0.01000000,0,,,,,,,,,,,,,7.02000000,2.48000000,-1.68000000,0,1,<a refstr=HERRERA_MART_IACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..256H/abstract target=ref>Herrera-Mart&iacute;n et al. 2020</a>
KMT-2016-BLG-2142L b,17h52m26.88s,-29d23m04.42s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457612.25000000,0.06000000,-0.06000000,0,0.15000000,0.01000000,-0.01000000,0,6.08000000,0.25000000,-0.25000000,0,5.09000000,0.21000000,-0.21000000,0,1.21000000,0.02000000,-0.02000000,0,2090.00000000,110.00000000,-110.00000000,0,3.94000000,0.03000000,-0.03000000,0,3.90000000,0.02000000,-0.02000000,0,,,,,0.12200000,0.01300000,-0.01300000,0,8.62200000,0.93400000,-0.93400000,0,0,<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..208J/abstract target=ref>Jung et al. 2018</a>
OGLE-2018-BLG-1011L b,17h56m03.36s,-29d04m58.4s,570.00000000,1100.00000000,-350.00000000,0,1.80000000,3.40000000,-1.10000000,0,0.80000000,0.90000000,-0.60000000,0,0.18000000,0.33000000,-0.10000000,0,7100.00000000,1100.00000000,-1500.00000000,0,8000.00000000,,,0,2458284.86800000,0.00900000,-0.00900000,0,0.04700000,0.00100000,-0.00100000,0,12.41000000,0.21000000,-0.21000000,0,11.29000000,0.76000000,-0.76000000,0,0.74700000,0.00700000,-0.00700000,0,97.30000000,3.00000000,-3.00000000,0,4.43300000,0.00800000,-0.00800000,0,19.93000000,0.01000000,-0.01000000,0,19.04000000,0.01000000,-0.01000000,0,0.09000000,0.01000000,-0.01000000,0,2.81000000,0.22000000,-0.22000000,0,0,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..114H/abstract target=ref>Han et al. 2019</a>
KMT-2016-BLG-2364L b,17h42m51.76s,-27d26m08.02s,1250.00000000,1000.00000000,-690.00000000,0,3.93000000,3.16000000,-2.17000000,0,2.63000000,0.46000000,-0.65000000,0,0.50000000,0.40000000,-0.27000000,0,6440.00000000,1130.00000000,-1600.00000000,0,,,,,2457600.80300000,0.02200000,-0.02200000,0,0.02800000,0.00200000,-0.00200000,0,20.33000000,0.96000000,-0.96000000,0,0.00300000,,,1,1.16900000,0.00800000,-0.00800000,0,75.60000000,7.20000000,-7.20000000,0,3.02600000,0.01000000,-0.01000000,0,21.88000000,0.05000000,-0.05000000,0,,,,,0.18000000,,,-1,3.23000000,,,-1,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2012-BLG-0950L b,18h08m04.62s,-29d43m53.7s,41.00000000,9.00000000,-7.00000000,0,0.13000000,0.03000000,-0.02000000,0,2.80000000,0.20000000,-0.50000000,0,0.63000000,0.04000000,-0.11000000,0,3200.00000000,400.00000000,-900.00000000,0,,,,,2456151.48000000,0.03000000,-0.03000000,0,-0.10000000,0.00300000,-0.00300000,0,68.50000000,1.60000000,-1.60000000,0,3.00000000,,,1,0.89300000,0.00600000,-0.00600000,0,1.90000000,0.50000000,-0.20000000,0,1.19500000,0.00400000,-0.00700000,0,19.30000000,0.03000000,-0.03000000,0,,,,,0.99000000,0.18000000,-0.06000000,0,5.30000000,1.00000000,-0.30000000,0,0,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153....1K/abstract target=ref>Koshimoto et al. 2017</a>
TCP J05074264+2447555 b,05h07m42.64s,+24d47m55.5s,9.20000000,6.60000000,-6.60000000,0,0.02900000,0.02100000,-0.02100000,0,0.50000000,,,0,0.25000000,0.18000000,-0.18000000,0,380.00000000,,,0,750.00000000,50.00000000,-50.00000000,0,2458058.75000000,0.01000000,-0.01000000,0,-0.09300000,0.00100000,-0.00100000,0,26.40000000,0.90000000,-0.90000000,0,6.00000000,0.80000000,-0.80000000,0,0.93500000,0.00400000,-0.00400000,0,1.10000000,0.10000000,-0.10000000,0,1.62500000,0.00700000,-0.00700000,0,,,,,,,,,1.45000000,0.25000000,-0.25000000,0,,,,,1,<a refstr=NUCITA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476.2962N/abstract target=ref>Nucita et al. 2018</a>
KMT-2016-BLG-1836L b,17h53m00.08s,-30d02m26.70s,700.00000000,600.00000000,-350.00000000,0,2.20000000,1.90000000,-1.10000000,0,3.50000000,1.10000000,-0.90000000,0,0.49000000,0.38000000,-0.25000000,0,7100.00000000,800.00000000,-2400.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30000000,1.50000000,-0.90000000,0,1,<a refstr=YANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...98Y/abstract target=ref>Yang et al. 2020</a>
OGLE-2018-BLG-1269L b,17h58m46.42s,-27d37m04.6s,240.00000000,160.00000000,-73.00000000,0,0.74000000,0.49000000,-0.23000000,0,4.75000000,1.74000000,-1.21000000,0,1.18000000,0.78000000,-0.36000000,0,2640.00000000,940.00000000,-640.00000000,0,,,,,2458343.89500000,0.02900000,-0.02900000,0,-0.14300000,0.02400000,-0.02400000,0,69.59700000,1.17200000,-1.17200000,0,0.59410000,0.01300000,-0.01300000,0,1.12400000,0.03300000,-0.03300000,0,5.95700000,0.23000000,-0.23000000,0,-1.89100000,0.06800000,-0.06800000,0,19.42000000,0.01000000,-0.01000000,0,,,,,1.60200000,0.11800000,-0.11800000,0,8.29000000,0.61000000,-0.61000000,0,0,<a refstr=JUNG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..148J/abstract target=ref>Jung et al. 2020</a>
MOA-2016-BLG-227L b,18h05m53.70s,-27d42m51.43s,1500.00000000,380.00000000,-570.00000000,0,4.80000000,1.20000000,-1.80000000,0,1.49000000,0.22000000,-0.20000000,0,0.50000000,0.13000000,-0.18000000,0,6900.00000000,1000.00000000,-900.00000000,0,,,,,2457517.50780000,0.00700000,-0.00600000,0,-0.08330000,0.00080000,-0.00160000,0,17.03000000,0.08000000,-0.20000000,0,3.01000000,0.09000000,-0.05000000,0,0.93120000,0.00040000,-0.00090000,0,92.80000000,2.00000000,-1.10000000,0,2.50900000,0.00300000,-0.00400000,0,19.54000000,0.02000000,-0.02000000,0,,,,,0.22700000,0.00600000,-0.00900000,0,4.88000000,0.14000000,-0.17000000,0,0,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....3K/abstract target=ref>Koshimoto et al. 2017</a>
OGLE-2016-BLG-1195L b,17h55m23.5s,-30d12m26.1s,1.43000000,0.45000000,-0.32000000,0,0.00450000,0.00140000,-0.00100000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76930000,0.00130000,-0.00130000,0,0.05320000,0.00073000,-0.00073000,0,9.96000000,0.11000000,-0.11000000,0,2.90000000,0.34000000,-0.40000000,0,0.98400000,0.00680000,-0.00750000,0,0.54700000,0.07900000,-0.07200000,0,0.96840000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,0,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
MOA-2011-BLG-291L b,17h55m28.29s,-29d10m14.4s,27.00000000,41.00000000,-17.00000000,0,0.08500000,0.13000000,-0.05300000,0,1.20000000,0.30000000,-0.30000000,0,0.22000000,0.32000000,-0.13000000,0,7000.00000000,1500.00000000,-1500.00000000,0,7900.00000000,1700.00000000,-1700.00000000,0,2455747.96300000,0.00300000,-0.00300000,0,-0.00729000,0.00027000,-0.00027000,0,23.50000000,0.70000000,-0.70000000,0,,,,,1.19700000,0.02500000,-0.02500000,0,3.80000000,0.70000000,-0.70000000,0,3.07200000,0.01000000,-0.01000000,0,20.74700000,0.03500000,-0.03500000,0,,,,,0.14000000,0.01200000,-0.01200000,0,2.13000000,0.19000000,-0.19000000,0,0,<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..113B/abstract target=ref>Bennett et al. 2018</a>
MOA-2011-BLG-291L b,17h55m28.29s,-29d10m14.4s,13.00000000,24.00000000,-7.00000000,0,0.04100000,0.07600000,-0.02000000,0,1.30000000,0.20000000,-0.20000000,0,0.11000000,0.28000000,-0.06000000,0,8800.00000000,1500.00000000,-1500.00000000,0,10700.00000000,1500.00000000,-1500.00000000,0,2455747.96300000,0.00300000,-0.00300000,0,-0.00729000,0.00027000,-0.00027000,0,23.50000000,0.70000000,-0.70000000,0,,,,,1.19700000,0.02500000,-0.02500000,0,3.80000000,0.70000000,-0.70000000,0,3.07200000,0.01000000,-0.01000000,0,20.74700000,0.03500000,-0.03500000,0,,,,,0.12400000,0.01100000,-0.01100000,0,1.92000000,0.16000000,-0.16000000,0,0,<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..113B/abstract target=ref>Bennett et al. 2018</a>
KMT-2018-BLG-1990L b,17h53m44.49s,-22d09m09.14s,106.00000000,32.00000000,-22.00000000,0,0.33300000,0.10100000,-0.06800000,0,0.69900000,0.14500000,-0.10700000,0,0.07600000,0.02300000,-0.01600000,0,742.00000000,201.00000000,-138.00000000,0,,,,,2458230.40000000,0.02700000,-0.02700000,0,-0.03700000,0.00200000,-0.00200000,0,51.38900000,3.15200000,-3.15200000,0,1.24600000,0.15500000,-0.15500000,0,1.09500000,0.01000000,-0.01000000,0,41.85000000,4.85000000,-4.85000000,0,3.78100000,0.01600000,-0.01600000,0,19.36000000,0.05000000,-0.05000000,0,,,,,,,,,,,,,0,<a refstr=RYU_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..151R/abstract target=ref>Ryu et al. 2019</a>
OGLE-2016-BLG-1190L b,17h58m52.30s,-27d36m48.8s,4253.00000000,310.00000000,-280.00000000,0,13.38000000,0.97000000,-0.89000000,0,2.04000000,2.10000000,-0.43000000,0,0.89000000,0.07000000,-0.06000000,0,6740.00000000,80.00000000,-90.00000000,0,8700.00000000,,,0,2457582.15400000,0.00700000,-0.00700000,0,0.00018000,0.00000200,-0.00000200,0,94.03400000,0.93400000,-0.93400000,0,0.90800000,0.04500000,-0.04500000,0,0.60400000,0.00200000,-0.00200000,0,144.00000000,1.90000000,-1.90000000,0,-0.03900000,0.00500000,-0.00500000,0,,,,,,,,,0.49000000,0.04000000,-0.04000000,0,,,,,0,<a refstr=RYU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...40R/abstract target=ref>Ryu et al. 2018</a>
OGLE-2011-BLG-0251L b,17h38m14.18s,-27d08m10.1s,140.00000000,57.00000000,-57.00000000,0,0.45000000,0.18000000,-0.18000000,0,1.50000000,0.50000000,-0.50000000,0,0.26000000,0.10000000,-0.10000000,0,2710.00000000,610.00000000,-610.00000000,0,,,,,2455781.50900000,0.00400000,-0.00400000,0,-0.05660000,0.00040000,-0.00040000,0,63.74000000,0.41000000,-0.41000000,0,14.40000000,0.50000000,-0.50000000,0,0.77500000,0.01000000,-0.01000000,0,16.80000000,1.10000000,-1.10000000,0,-1.85500000,0.00200000,-0.00200000,0,15.99000000,0.03000000,-0.03000000,0,16.97000000,0.07000000,-0.07000000,0,0.71000000,0.26000000,-0.26000000,0,4.09000000,1.50000000,-1.50000000,0,0,<a refstr=KAINS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..70K/abstract target=ref> Kains et al. 2013 </a>
OGLE-2017-BLG-1375L b,17h56m37.17s,-30d18m41.1s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457969.91900000,0.02000000,-0.02000000,0,0.03500000,0.00200000,-0.00200000,0,101.81000000,3.82000000,-3.82000000,0,0.36000000,0.02000000,-0.02000000,0,1.27400000,0.00500000,-0.00500000,0,153.00000000,6.30000000,-6.30000000,0,5.07100000,0.00500000,-0.00500000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2012-BLG-0724L b,17h55m52.39s,-29d49m6.7s,150.00000000,170.00000000,-83.00000000,0,0.47000000,0.54000000,-0.26000000,0,1.60000000,0.40000000,-0.30000000,0,0.29000000,0.33000000,-0.16000000,0,6700.00000000,1100.00000000,-1200.00000000,0,,,,,2456071.03810000,0.00100000,-0.00100000,0,0.00826800,0.00061100,-0.00061100,0,13.49350000,0.86390000,-0.86390000,0,1.39220000,0.13380000,-0.13380000,0,1.09900000,0.00630000,-0.00630000,0,15.93500000,1.61700000,-1.61700000,0,1.56960000,0.01230000,-0.01230000,0,21.89000000,0.07000000,-0.07000000,0,,,,,0.24200000,0.02900000,-0.02900000,0,6.55000000,0.90000000,-0.90000000,0,0,<a refstr=HIRAO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...824..139H/abstract target=ref>Hirao et al. 2016</a>
MOA-2015-BLG-337L b,18h07m47.69s,-28d10m13.00s,33.70000000,129.00000000,-23.20000000,0,0.10600000,0.40600000,-0.07300000,0,0.24000000,0.06000000,-0.09000000,0,0.00940000,0.03590000,-0.00650000,0,7100.00000000,1100.00000000,-1000.00000000,0,,,,,2457214.91830000,0.00200000,-0.00200000,0,0.04700000,0.00110000,-0.00110000,0,5.38200000,0.09400000,-0.09400000,0,22.30000000,3.00000000,-3.00000000,0,0.60600000,0.03300000,-0.03300000,0,108.00000000,14.00000000,-14.00000000,0,1.44450000,0.00570000,-0.00570000,0,19.68200000,0.01200000,-0.01200000,0,,,,,0.02800000,0.00400000,-0.00400000,0,1.90000000,0.29000000,-0.29000000,0,1,<a refstr=MIYAZAKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..136M/abstract target=ref>Miyazaki et al. 2018</a>
MOA-bin-29 b,17h57m30.23s,-29d44m11.63s,180.00000000,331.00000000,-120.00000000,0,0.58000000,1.04000000,-0.37000000,0,0.27000000,0.08000000,-0.07000000,0,0.05000000,0.08000000,-0.03000000,0,7070.00000000,1150.00000000,-1070.00000000,0,,,,,2453931.13500000,0.00200000,-0.00200000,0,0.01249000,0.00320000,-0.00320000,0,5.18300000,0.86000000,-0.86000000,0,8.71000000,,,1,0.53700000,0.02400000,-0.02400000,0,117.00000000,24.00000000,-24.00000000,0,3.85200000,0.04000000,-0.04000000,0,20.09100000,0.26900000,-0.26900000,0,,,,,0.04200000,,,-1,2.80700000,,,-1,0,<a refstr=KONDO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..224K/abstract target=ref>Kondo et al. 2019</a>
MOA-2015-BLG-337L b,18h07m47.69s,-28d10m13.00s,5720.00000000,9570.00000000,-3370.00000000,0,18.00000000,30.10000000,-10.60000000,0,3.30000000,1.20000000,-1.00000000,0,0.07290000,0.12210000,-0.04310000,0,6300.00000000,1200.00000000,-1300.00000000,0,,,,,2457215.73900000,0.00210000,-0.00210000,0,0.04350000,0.00130000,-0.00130000,0,6.10400000,0.09900000,-0.09900000,0,17.60000000,,,1,4.71000000,0.38000000,-0.38000000,0,2350.00000000,540.00000000,-540.00000000,0,0.58770000,0.00750000,-0.00750000,0,19.68200000,0.01200000,-0.01200000,0,,,,,0.03500000,,,-1,2.11000000,,,-1,0,<a refstr=MIYAZAKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..136M/abstract target=ref>Miyazaki et al. 2018</a>
OGLE-2018-BLG-0740L b,18h08m42.47s,-29d50m08.9s,1200.00000000,700.00000000,-510.00000000,0,3.90000000,2.20000000,-1.60000000,0,3.30000000,1.30000000,-1.30000000,0,0.83000000,0.47000000,-0.33000000,0,4200.00000000,1600.00000000,-1600.00000000,0,8000.00000000,,,0,2458254.24200000,0.03200000,-0.03200000,0,0.03600000,0.00300000,-0.00300000,0,64.58000000,4.24000000,-4.24000000,0,0.40000000,,,1,0.86000000,0.01000000,-0.01000000,0,42.80000000,4.10000000,-4.10000000,0,2.51700000,0.00900000,-0.00900000,0,21.54000000,0.01000000,-0.01000000,0,17.13000000,,,0,0.56000000,,,-1,2.90000000,,,-1,0,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..102H/abstract target=ref>Han et al. 2019</a>
OGLE-2017-BLG-1140L b,17h47m31.93s,-24d31m21.6s,515.00000000,130.00000000,-92.00000000,0,1.62000000,0.41000000,-0.29000000,0,1.02000000,0.15000000,-0.15000000,0,0.21300000,0.03600000,-0.02700000,0,,,,,8100.00000000,,,0,2457940.76980000,0.00590000,-0.00590000,0,0.23890000,0.00340000,-0.00400000,0,14.70000000,0.14000000,-0.11000000,0,26.90000000,2.60000000,-3.40000000,0,0.87000000,0.01400000,-0.01400000,0,73.00000000,8.00000000,-7.00000000,0,2.53900000,0.00760000,-0.00740000,0,,,,,,,,,0.16400000,0.02800000,-0.02000000,0,4.07000000,0.69000000,-0.50000000,0,0,<a refstr=CALCHI_NOVATI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..261C/abstract target=ref>Calchi Novati et al. 2018</a>
OGLE-2018-BLG-1011L c,17h56m03.36s,-29d04m58.4s,890.00000000,1600.00000000,-540.00000000,0,2.80000000,5.10000000,-1.70000000,0,0.80000000,0.90000000,-0.60000000,0,0.18000000,0.33000000,-0.10000000,0,7100.00000000,1100.00000000,-1500.00000000,0,8000.00000000,,,0,2458284.81800000,0.00500000,-0.00500000,0,0.04900000,0.00100000,-0.00100000,0,12.19000000,0.14000000,-0.14000000,0,11.26000000,0.72000000,-0.72000000,0,0.57700000,0.00500000,-0.00500000,0,152.40000000,5.90000000,-5.90000000,0,4.85900000,0.01000000,-0.01000000,0,19.93000000,0.01000000,-0.01000000,0,19.04000000,0.01000000,-0.01000000,0,0.09000000,0.01000000,-0.01000000,0,2.81000000,0.22000000,-0.22000000,0,0,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..114H/abstract target=ref>Han et al. 2019</a>
MOA-2007-BLG-400L b,18h09m41.98s,-29d13m26.95s,260.00000000,160.00000000,-99.00000000,0,0.83000000,0.49000000,-0.31000000,0,0.72000000,0.38000000,-0.16000000,0,0.30000000,0.19000000,-0.12000000,0,5800.00000000,600.00000000,-800.00000000,0,,,,,2454354.58107000,,,0,0.00025000,,,0,14.41000000,,,0,0.00326000,,,0,0.34000000,,,0,26.00000000,,,0,3.96290000,,,0,,,,,,,,,,,,,,,,,0,<a refstr=DONG_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...698.1826D/abstract target=ref> Dong et al. 2009 </a>
OGLE-2017-BLG-0604L b,17h51m34.00s,-30d56m47.6s,160.00000000,67.00000000,-67.00000000,0,0.51000000,0.21000000,-0.21000000,0,4.06000000,1.91000000,-1.34000000,0,0.70000000,0.28000000,-0.28000000,0,3950.00000000,1870.00000000,-1310.00000000,0,,,,,2457858.52000000,0.21700000,-0.21700000,0,0.31200000,0.00700000,-0.00700000,0,55.21000000,1.13000000,-1.13000000,0,0.60000000,0.09000000,-0.09000000,0,1.20100000,0.00400000,-0.00400000,0,7.00000000,0.40000000,-0.40000000,0,4.06400000,0.01500000,-0.01500000,0,21.58000000,0.03000000,-0.03000000,0,,,,,0.98000000,0.25000000,-0.25000000,0,6.48000000,1.65000000,-1.65000000,0,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
KMT-2016-BLG-1397L b,18h10m39.51s,-24d51m27.86s,2200.00000000,1700.00000000,-1400.00000000,0,7.00000000,5.20000000,-4.30000000,0,5.10000000,1.50000000,-1.70000000,0,0.45000000,0.33000000,-0.28000000,0,6600.00000000,1100.00000000,-1300.00000000,0,,,,,2457506.50000000,0.10000000,-0.10000000,0,0.09000000,0.00300000,-0.00300000,0,41.00000000,0.50000000,-0.50000000,0,46.00000000,,,1,1.68000000,0.06000000,-0.06000000,0,160.00000000,20.00000000,-20.00000000,0,5.81000000,0.01000000,-0.01000000,0,,,,,17.47000000,,,-1,0.03300000,,,-1,,,,,1,<a refstr=ZANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..236Z/abstract target=ref>Zang et al. 2018</a>
KMT-2018-BLG-1990L b,17h53m44.49s,-22d09m09.14s,126.00000000,92.00000000,-36.00000000,0,0.39800000,0.29100000,-0.11200000,0,0.75100000,0.28300000,-0.13700000,0,0.08300000,0.03900000,-0.02000000,0,789.00000000,316.00000000,-169.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36000000,0.05000000,-0.05000000,0,,,,,,,,,,,,,0,<a refstr=RYU_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..151R/abstract target=ref>Ryu et al. 2019</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.10000000,,,0,0.38000000,0.04000000,-0.04000000,0,2500.00000000,,,0,4500.00000000,,,0,2457205.19360000,0.00120000,-0.00120000,0,-0.01162000,0.00010000,-0.00010000,0,57.50000000,0.40000000,-0.40000000,0,1.41200000,0.01500000,-0.01500000,0,0.90880000,0.00270000,-0.00270000,0,1.71000000,0.06000000,-0.06000000,0,-0.87800000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
MOA-2013-BLG-605L b,17h58m42.85s,-29d23m53.66s,8.28000000,1.35000000,-0.67000000,0,0.02610000,0.00430000,-0.00210000,0,2.22000000,0.29000000,-0.12000000,0,0.07300000,0.01400000,-0.00600000,0,1920.00000000,280.00000000,-120.00000000,0,,,,,2456573.05100000,0.00800000,-0.00800000,0,-0.07905000,0.00153000,-0.00153000,0,19.93000000,0.24000000,-0.24000000,0,3.85000000,0.13000000,-0.13000000,0,2.38200000,0.02100000,-0.02100000,0,3.40000000,0.15800000,-0.15800000,0,3.15160000,0.00590000,-0.00590000,0,18.12000000,0.01900000,-0.01900000,0,18.57400000,0.02900000,-0.02900000,0,0.48600000,0.03500000,-0.03500000,0,8.68000000,0.65000000,-0.65000000,0,0,<a refstr=SUMI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825..112S/abstract target=ref>Sumi et al. 2016</a>
OGLE-2017-BLG-0173L b,17h51m52.95s,-29d16m16.9s,7.58100000,10.04500000,-4.91100000,0,0.02385000,0.03161000,-0.01545000,0,3.68800000,1.45600000,-1.54000000,0,0.35700000,0.36000000,-0.20800000,0,5015.00000000,1463.00000000,-1848.00000000,0,,,,,2457838.03100000,0.05900000,-0.05900000,0,0.84400000,0.03500000,-0.03500000,0,30.81800000,0.89800000,-0.89800000,0,10.96900000,0.46900000,-0.46900000,0,1.53200000,0.02500000,-0.02500000,0,0.63860000,0.10010000,-0.10010000,0,1.33400000,0.00400000,-0.00400000,0,,,,,,,,,0.48000000,0.03000000,-0.03000000,0,5.70000000,0.30000000,-0.30000000,0,0,<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...20H/abstract target=ref>Hwang et al. 2018</a>
OGLE-2014-BLG-0676L b,17h52m24.50s,-30d32m54.20s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2456777.30600000,0.05100000,-0.05100000,0,0.00430000,0.00050000,-0.00050000,0,107.30000000,11.40000000,-11.40000000,0,0.26900000,0.03100000,-0.03100000,0,0.76000000,0.01400000,-0.01400000,0,48.50000000,3.10000000,-3.10000000,0,2.27000000,0.04500000,-0.04500000,0,23.51200000,0.11000000,-0.11000000,0,,,,,1.38000000,0.43000000,-0.43000000,0,,,,,0,<a refstr=RATTENBURY_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466.2710R/abstract target=ref>Rattenbury et al. 2017</a>
